idx,sentence,label,fp32_pred,int8_pred,fp32_correct,int8_correct,flipped,fp32_logit_0,fp32_logit_1,int8_logit_0,int8_logit_1,fp32_margin,int8_margin,abs_logit0_diff,abs_logit1_diff
700,"is the time really ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ? ",0,1,1,False,False,False,-0.14845599234104156,0.010776771232485771,-0.16933658719062805,-0.005871286615729332,0.15923276357352734,0.16346530057489872,0.020880594849586487,0.016648057848215103
701,"even the finest chef ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy . ",0,0,0,True,True,False,0.8365218639373779,-0.9205837249755859,0.5663117170333862,-0.7391433119773865,1.7571055889129639,1.3054550290107727,0.2702101469039917,0.18144041299819946
702,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ",0,0,0,True,True,False,0.6782042980194092,-0.6889643669128418,0.08034072071313858,-0.20299775898456573,1.367168664932251,0.2833384796977043,0.5978635773062706,0.48596660792827606
703,"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal ",0,0,0,True,True,False,1.6656962633132935,-1.5393266677856445,0.8384763598442078,-0.8277490139007568,3.205022931098938,1.6662253737449646,0.8272199034690857,0.7115776538848877
704,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ,0,0,1,True,False,True,0.31827130913734436,-0.35867074131965637,-0.13756418228149414,0.04719901829957962,0.6769420504570007,0.18476320058107376,0.4558354914188385,0.405869759619236
705,"every time you look , sweet home alabama is taking another bummer of a wrong turn . ",0,0,0,True,True,False,0.5943345427513123,-0.716866672039032,0.6945908069610596,-0.7835550904273987,1.3112012147903442,1.4781458973884583,0.10025626420974731,0.0666884183883667
706,how do you spell cliché ? ,0,0,0,True,True,False,1.4154893159866333,-1.3599263429641724,1.1099046468734741,-1.1326712369918823,2.7754156589508057,2.2425758838653564,0.3055846691131592,0.22725510597229004
707,no telegraphing is too obvious or simplistic for this movie . ,0,0,0,True,True,False,0.9215147495269775,-0.9794287085533142,0.75140780210495,-0.8694265484809875,1.9009434580802917,1.6208343505859375,0.1701069474220276,0.11000216007232666
708,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ",1,1,1,True,True,False,-2.572849750518799,2.4149348735809326,-2.3102900981903076,2.177945613861084,4.9877846240997314,4.488235712051392,0.2625596523284912,0.23698925971984863
709,i thought my own watch had stopped keeping time as i slogged my way through clockstoppers . ,0,0,0,True,True,False,1.5759594440460205,-1.5393339395523071,1.2374016046524048,-1.2436202764511108,3.1152933835983276,2.4810218811035156,0.3385578393936157,0.2957136631011963
710,"less dizzying than just dizzy , the jaunt is practically over before it begins . ",0,0,0,True,True,False,0.8141770958900452,-0.8044425249099731,0.767280101776123,-0.7828538417816162,1.6186196208000183,1.5501339435577393,0.04689699411392212,0.021588683128356934
711,overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube . ,0,0,0,True,True,False,2.082468032836914,-1.917738437652588,1.4652172327041626,-1.3460146188735962,4.000206470489502,2.811231851577759,0.6172508001327515,0.5717238187789917
712,they should have called it gutterball . ,0,0,0,True,True,False,1.580237865447998,-1.504357933998108,1.1128336191177368,-1.1866472959518433,3.084595799446106,2.29948091506958,0.46740424633026123,0.31771063804626465
713,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . ,0,0,0,True,True,False,0.3043302297592163,-0.4926270842552185,0.33997857570648193,-0.5307131409645081,0.7969573140144348,0.87069171667099,0.035648345947265625,0.03808605670928955
714,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,1,1,1,True,True,False,-2.793405055999756,2.623558282852173,-2.7023825645446777,2.568455696105957,5.416963338851929,5.270838260650635,0.09102249145507812,0.05510258674621582
715,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ",0,0,0,True,True,False,1.1054133176803589,-1.1006015539169312,0.8814713358879089,-0.9394710063934326,2.20601487159729,1.8209423422813416,0.22394198179244995,0.16113054752349854
716,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ",0,0,0,True,True,False,0.778179943561554,-0.8442176580429077,0.8145774006843567,-0.9305766224861145,1.6223976016044617,1.7451540231704712,0.036397457122802734,0.08635896444320679
717,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love . ,1,1,1,True,True,False,-2.773993968963623,2.5384325981140137,-2.697291612625122,2.4972050189971924,5.312426567077637,5.1944966316223145,0.07670235633850098,0.04122757911682129
718,"this is human comedy at its most amusing , interesting and confirming . ",1,1,1,True,True,False,-2.7950518131256104,2.6188673973083496,-2.6962549686431885,2.5632688999176025,5.41391921043396,5.259523868560791,0.09879684448242188,0.05559849739074707
719,"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . ",0,1,0,False,True,True,-0.3645680546760559,0.2270422726869583,0.5894808769226074,-0.6416967511177063,0.5916103273630142,1.2311776280403137,0.9540489315986633,0.8687390238046646
720,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,1,1,1,True,True,False,-2.2766623497009277,2.0815391540527344,-1.9740267992019653,1.8394495248794556,4.358201503753662,3.813476324081421,0.3026355504989624,0.2420896291732788
721,"a poignant , artfully crafted meditation on mortality . ",1,1,1,True,True,False,-2.7250137329101562,2.521326780319214,-2.6745476722717285,2.5046560764312744,5.24634051322937,5.179203748703003,0.050466060638427734,0.016670703887939453
722,"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . ",0,0,0,True,True,False,1.3083606958389282,-1.2623400688171387,1.0616037845611572,-1.047025442123413,2.570700764656067,2.1086292266845703,0.246756911277771,0.21531462669372559
723,"vera 's three actors -- mollà , gil and bardem -- excel in insightful , empathetic performances . ",1,1,1,True,True,False,-2.7359139919281006,2.559243679046631,-2.7042808532714844,2.543645143508911,5.2951576709747314,5.2479259967803955,0.03163313865661621,0.015598535537719727
724,it 's everything you do n't go to the movies for . ,0,1,1,False,False,False,-0.4244877099990845,0.16009168326854706,-0.5702835321426392,0.3189883232116699,0.5845793932676315,0.8892718553543091,0.1457958221435547,0.15889663994312286
725,"( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle . ",1,1,1,True,True,False,-1.8565614223480225,1.728407621383667,-1.1770066022872925,1.0739085674285889,3.5849690437316895,2.2509151697158813,0.67955482006073,0.6544990539550781
726,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ",1,1,1,True,True,False,-2.613584041595459,2.4671072959899902,-2.390501022338867,2.3045105934143066,5.080691337585449,4.695011615753174,0.2230830192565918,0.1625967025756836
727,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ",0,1,1,False,False,False,-0.08907603472471237,-0.04265802726149559,-0.4908497631549835,0.40477943420410156,0.04641800746321678,0.8956291973590851,0.40177372843027115,0.44743746146559715
728,"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . ",1,1,1,True,True,False,-2.0776119232177734,1.8891583681106567,-1.3989448547363281,1.258736491203308,3.96677029132843,2.6576813459396362,0.6786670684814453,0.6304218769073486
729,the piece plays as well as it does thanks in large measure to anspaugh 's three lead actresses . ,1,1,1,True,True,False,-2.518625259399414,2.429058074951172,-1.9334608316421509,1.885923147201538,4.947683334350586,3.819383978843689,0.5851644277572632,0.5431349277496338
730,"suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it 's been packaged and sold back to us by hollywood . ",0,0,0,True,True,False,2.344982624053955,-2.099794864654541,1.9483487606048584,-1.8133379220962524,4.444777488708496,3.761686682701111,0.3966338634490967,0.2864569425582886
731,but what are adults doing in the theater at all ? ,0,0,0,True,True,False,0.8530595898628235,-0.9551838040351868,1.0224146842956543,-1.131243348121643,1.8082433938980103,2.1536580324172974,0.1693550944328308,0.1760595440864563
732,like being trapped at a perpetual frat party ... how can something so gross be so boring ? ,0,0,0,True,True,False,1.9611618518829346,-1.8368971347808838,1.5169522762298584,-1.479013442993164,3.7980589866638184,2.9959657192230225,0.44420957565307617,0.3578836917877197
733,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ",0,1,1,False,False,False,-0.5482176542282104,0.3619697391986847,-0.7233862280845642,0.6127342581748962,0.9101873934268951,1.3361204862594604,0.17516857385635376,0.25076451897621155
734,this is n't even madonna 's swept away . ,0,0,0,True,True,False,0.476010262966156,-0.5370615124702454,0.6850687265396118,-0.7042054533958435,1.0130717754364014,1.3892741799354553,0.2090584635734558,0.16714394092559814
735,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . ,0,0,0,True,True,False,-0.0881657600402832,-0.10682599246501923,0.05598544701933861,-0.2329915314912796,0.018660232424736023,0.2889769785106182,0.1441512070596218,0.12616553902626038
736,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,0,1,0,False,True,True,-0.7690834999084473,0.583215057849884,-0.030487408861517906,-0.0936352089047432,1.3522985577583313,0.06314780004322529,0.7385960910469294,0.6768502667546272
737,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,1,1,1,True,True,False,-2.50253963470459,2.355487108230591,-2.2807626724243164,2.220444440841675,4.858026742935181,4.501207113265991,0.22177696228027344,0.13504266738891602
738,... a magnificent drama well worth tracking down . ,1,1,1,True,True,False,-2.592299222946167,2.437284231185913,-2.3797037601470947,2.2814838886260986,5.02958345413208,4.661187648773193,0.21259546279907227,0.15580034255981445
739,"oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century . ",1,1,1,True,True,False,-2.43377947807312,2.1906838417053223,-2.2744743824005127,2.059830665588379,4.624463319778442,4.334305047988892,0.15930509567260742,0.13085317611694336
740,"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . ",1,1,1,True,True,False,-2.521817684173584,2.277412176132202,-2.335514783859253,2.08066725730896,4.799229860305786,4.416182041168213,0.18630290031433105,0.1967449188232422
741,but it still jingles in the pocket . ,1,0,0,False,False,False,0.07819309085607529,-0.22213925421237946,0.033496297895908356,-0.1502167284488678,0.30033234506845474,0.18371302634477615,0.04469679296016693,0.07192252576351166
742,"it 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrity and has more guts and energy than much of what will open this year . ",1,1,1,True,True,False,-2.2316067218780518,2.1256675720214844,-2.0067648887634277,1.9057621955871582,4.357274293899536,3.912527084350586,0.22484183311462402,0.21990537643432617
743,"you really have to wonder how on earth anyone , anywhere could have thought they 'd make audiences guffaw with a script as utterly diabolical as this . ",0,0,0,True,True,False,0.9727618098258972,-1.0864806175231934,0.3459257185459137,-0.4645133316516876,2.0592424273490906,0.8104390501976013,0.6268360912799835,0.6219672858715057
744,one from the heart . ,1,1,1,True,True,False,-2.0444488525390625,1.8301454782485962,-1.5357179641723633,1.3574732542037964,3.8745943307876587,2.8931912183761597,0.5087308883666992,0.4726722240447998
745,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,0,0,0,True,True,False,2.2625982761383057,-2.0583372116088867,1.856806755065918,-1.736700415611267,4.320935487747192,3.593507170677185,0.4057915210723877,0.32163679599761963
746,people cinema at its finest . ,1,1,1,True,True,False,-2.6726813316345215,2.5381596088409424,-2.5434770584106445,2.505340576171875,5.210840940475464,5.0488176345825195,0.12920427322387695,0.03281903266906738
747,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ",1,1,1,True,True,False,-2.2575950622558594,2.0698082447052,-1.7959716320037842,1.6491320133209229,4.32740330696106,3.445103645324707,0.4616234302520752,0.42067623138427734
748,"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ",0,0,1,True,False,True,-0.08734570443630219,-0.12006622552871704,-0.35225069522857666,0.11689717322587967,0.032720521092414856,0.46914786845445633,0.2649049907922745,0.2369633987545967
749,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,1,0,0,False,False,False,0.2815394103527069,-0.36556920409202576,0.5183621048927307,-0.6186455488204956,0.6471086144447327,1.1370076537132263,0.2368226945400238,0.25307634472846985
750,"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . ",0,0,0,True,True,False,0.6197797656059265,-0.6228546500205994,0.16158989071846008,-0.22120656073093414,1.2426344156265259,0.3827964514493942,0.45818987488746643,0.4016480892896652
751,one long string of cliches . ,0,0,0,True,True,False,2.3422906398773193,-2.1707763671875,2.1884796619415283,-2.057403802871704,4.513067007064819,4.245883464813232,0.15381097793579102,0.1133725643157959
752,like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter . ,0,0,0,True,True,False,2.114586114883423,-1.8295789957046509,1.8504911661148071,-1.6480358839035034,3.9441651105880737,3.4985270500183105,0.2640949487686157,0.18154311180114746
753,it 's hard to imagine alan arkin being better than he is in this performance . ,1,1,1,True,True,False,-0.2939157783985138,0.10212785750627518,-0.3249090909957886,0.1267213523387909,0.39604363590478897,0.45163044333457947,0.03099331259727478,0.024593494832515717
754,the film will play equally well on both the standard and giant screens . ,1,1,1,True,True,False,-2.4225704669952393,2.375222682952881,-2.0209600925445557,2.0532472133636475,4.79779314994812,4.074207305908203,0.4016103744506836,0.3219754695892334
755,"... a fun little timewaster , helped especially by the cool presence of jean reno . ",1,1,1,True,True,False,-2.3898985385894775,2.2663872241973877,-2.348888635635376,2.2564167976379395,4.656285762786865,4.605305433273315,0.04100990295410156,0.009970426559448242
756,something like scrubbing the toilet . ,0,0,0,True,True,False,0.8779863715171814,-0.9954172372817993,0.7459161877632141,-0.8922420144081116,1.8734036087989807,1.6381582021713257,0.13207018375396729,0.10317522287368774
757,there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television . ,0,1,1,False,False,False,-0.3666651248931885,0.2315463274717331,-0.7879956364631653,0.6430648565292358,0.5982114523649216,1.4310604929924011,0.4213305115699768,0.41151852905750275
758,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",1,1,1,True,True,False,-2.7362403869628906,2.6087594032287598,-2.631273031234741,2.533501148223877,5.34499979019165,5.164774179458618,0.10496735572814941,0.07525825500488281
759,"if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . ",0,0,0,True,True,False,-0.03849039226770401,-0.1749200075864792,0.01149215828627348,-0.2128942757844925,0.13642961531877518,0.22438643407076597,0.04998255055397749,0.037974268198013306
760,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ",1,0,0,False,False,False,0.13031227886676788,-0.20455069839954376,0.3884234130382538,-0.46730712056159973,0.33486297726631165,0.8557305335998535,0.2581111341714859,0.26275642216205597
761,"the result is a gaudy bag of stale candy , something from a halloween that died . ",0,0,0,True,True,False,1.8220123052597046,-1.6357234716415405,1.5497400760650635,-1.3455594778060913,3.457735776901245,2.895299553871155,0.2722722291946411,0.2901639938354492
762,it 's a lovely film with lovely performances by buy and accorsi . ,1,1,1,True,True,False,-2.7255923748016357,2.548297882080078,-2.6680197715759277,2.552990436553955,5.273890256881714,5.221010208129883,0.05757260322570801,0.004692554473876953
763,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ",1,1,1,True,True,False,-2.0112640857696533,1.8085333108901978,-1.6799851655960083,1.5248968601226807,3.819797396659851,3.204882025718689,0.331278920173645,0.2836364507675171
764,"movie fans , get ready to take off ... the other direction . ",0,1,1,False,False,False,-0.8160904049873352,0.6818898320198059,-0.6892169713973999,0.6255305409431458,1.4979802370071411,1.3147475123405457,0.1268734335899353,0.056359291076660156
765,not an objectionable or dull film ; it merely lacks everything except good intentions . ,0,0,0,True,True,False,2.2659740447998047,-2.031503438949585,2.0710723400115967,-1.9002721309661865,4.29747748374939,3.971344470977783,0.194901704788208,0.13123130798339844
766,"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . ",1,1,1,True,True,False,-2.256840944290161,2.1055266857147217,-2.177778959274292,2.0195398330688477,4.362367630004883,4.19731879234314,0.07906198501586914,0.08598685264587402
767,a film about a young man finding god that is accessible and touching to the marrow . ,1,1,1,True,True,False,-2.6638708114624023,2.475104570388794,-2.618401288986206,2.4661362171173096,5.138975381851196,5.084537506103516,0.04546952247619629,0.008968353271484375
768,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ,1,1,1,True,True,False,-2.2286622524261475,1.9604811668395996,-1.7745661735534668,1.5764507055282593,4.189143419265747,3.351016879081726,0.45409607887268066,0.38403046131134033
769,an infectious cultural fable with a tasty balance of family drama and frenetic comedy . ,1,1,1,True,True,False,-2.6805272102355957,2.515157699584961,-2.588634729385376,2.4857211112976074,5.195684909820557,5.074355840682983,0.09189248085021973,0.029436588287353516
770,i do n't think i laughed out loud once . ,0,0,0,True,True,False,0.43403080105781555,-0.5448648929595947,0.8670238256454468,-0.8773809671401978,0.9788956940174103,1.7444047927856445,0.4329930245876312,0.332516074180603
771,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ",0,1,1,False,False,False,-0.9258091449737549,0.7285845279693604,-0.688053548336029,0.5287784934043884,1.6543936729431152,1.2168320417404175,0.23775559663772583,0.19980603456497192
772,"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit . ",1,1,1,True,True,False,-2.6084163188934326,2.4462122917175293,-2.446871042251587,2.3384885787963867,5.054628610610962,4.785359621047974,0.1615452766418457,0.10772371292114258
773,it 's a beautiful madness . ,1,1,1,True,True,False,-2.420264482498169,2.1824939250946045,-2.3562567234039307,2.206782102584839,4.602758407592773,4.5630388259887695,0.06400775909423828,0.024288177490234375
774,"when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while . ",0,0,0,True,True,False,0.9379578232765198,-1.0893826484680176,0.5375889539718628,-0.6103739142417908,2.0273404717445374,1.1479628682136536,0.400368869304657,0.4790087342262268
775,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,0,0,0,True,True,False,0.7860397696495056,-0.8518972992897034,0.514495313167572,-0.6631650924682617,1.637937068939209,1.1776604056358337,0.2715444564819336,0.18873220682144165
776,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ",0,0,0,True,True,False,2.3604798316955566,-2.069868326187134,1.4630391597747803,-1.3154566287994385,4.43034815788269,2.7784957885742188,0.8974406719207764,0.7544116973876953
777,"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ",1,1,1,True,True,False,-2.3613431453704834,2.214539051055908,-2.252617120742798,2.097870349884033,4.575882196426392,4.350487470626831,0.10872602462768555,0.116668701171875
778,one of the most significant moviegoing pleasures of the year . ,1,1,1,True,True,False,-2.728684663772583,2.5445613861083984,-2.5826895236968994,2.412508010864258,5.2732460498809814,4.995197534561157,0.1459951400756836,0.13205337524414062
779,"prurient playthings aside , there 's little to love about this english trifle . ",0,0,0,True,True,False,0.9749491214752197,-1.0147972106933594,0.25300636887550354,-0.46117880940437317,1.989746332168579,0.7141851782798767,0.7219427525997162,0.5536184012889862
780,a grimly competent and stolid and earnest military courtroom drama . ,1,1,1,True,True,False,-2.531257390975952,2.2744507789611816,-2.6075265407562256,2.3420865535736084,4.805708169937134,4.949613094329834,0.07626914978027344,0.06763577461242676
781,at once half-baked and overheated . ,0,0,0,True,True,False,1.5775823593139648,-1.549433708190918,1.3858476877212524,-1.359256386756897,3.127016067504883,2.7451040744781494,0.1917346715927124,0.190177321434021
782,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . ,1,1,1,True,True,False,-0.7384639382362366,0.6615936756134033,-0.8853003978729248,0.8368384838104248,1.40005761384964,1.7221388816833496,0.14683645963668823,0.17524480819702148
783,the movie does a good job of laying out some of the major issues that we encounter as we journey through life . ,1,1,1,True,True,False,-2.5640995502471924,2.4053499698638916,-2.325793504714966,2.181774616241455,4.969449520111084,4.507568120956421,0.23830604553222656,0.22357535362243652
784,very psychoanalytical -- provocatively so -- and also refreshingly literary . ,1,1,1,True,True,False,-2.495805263519287,2.227559804916382,-2.3697619438171387,2.1860344409942627,4.723365068435669,4.555796384811401,0.12604331970214844,0.04152536392211914
785,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ",1,1,1,True,True,False,-0.47117623686790466,0.40165987610816956,-0.3428061306476593,0.22207698225975037,0.8728361129760742,0.5648831129074097,0.12837010622024536,0.1795828938484192
786,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,0,0,0,True,True,False,0.4141722619533539,-0.46274322271347046,0.7327457666397095,-0.7449369430541992,0.8769154846668243,1.4776827096939087,0.3185735046863556,0.28219372034072876
787,a valueless kiddie paean to pro basketball underwritten by the nba . ,0,0,0,True,True,False,0.9536550045013428,-0.9527058005332947,0.24254897236824036,-0.27745521068573,1.9063608050346375,0.5200041830539703,0.7111060321331024,0.6752505898475647
788,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ",1,1,1,True,True,False,-2.355926275253296,2.2508907318115234,-1.9728660583496094,1.8532644510269165,4.606817007064819,3.826130509376526,0.3830602169036865,0.39762628078460693
789,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . ",0,0,0,True,True,False,0.7246043086051941,-0.7540202736854553,0.6713829636573792,-0.6327103972434998,1.4786245822906494,1.304093360900879,0.05322134494781494,0.12130987644195557
790,that 's a cheat . ,0,0,0,True,True,False,1.961219310760498,-1.7214046716690063,1.5814268589019775,-1.4134598970413208,3.6826239824295044,2.9948867559432983,0.3797924518585205,0.30794477462768555
791,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",0,1,1,False,False,False,-2.4807024002075195,2.292379379272461,-1.9514657258987427,1.8440204858779907,4.7730817794799805,3.7954862117767334,0.5292366743087769,0.4483588933944702
792,it 's fun lite . ,1,1,1,True,True,False,-2.661403179168701,2.5828897953033447,-2.585019826889038,2.532528877258301,5.244292974472046,5.117548704147339,0.07638335227966309,0.050360918045043945
793,"... an otherwise intense , twist-and-turn thriller that certainly should n't hurt talented young gaghan 's resume . ",1,1,1,True,True,False,-1.2956408262252808,1.163179874420166,-0.3152490258216858,0.2597053050994873,2.4588207006454468,0.5749543309211731,0.980391800403595,0.9034745693206787
794,it confirms fincher 's status as a film maker who artfully bends technical know-how to the service of psychological insight . ,1,1,1,True,True,False,-1.8892481327056885,1.694514513015747,-1.8648786544799805,1.708250641822815,3.5837626457214355,3.5731292963027954,0.024369478225708008,0.013736128807067871
795,"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment . ",0,0,0,True,True,False,2.2824785709381104,-1.9770252704620361,1.7659553289413452,-1.5674031972885132,4.2595038414001465,3.3333585262298584,0.5165232419967651,0.40962207317352295
796,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ",1,1,1,True,True,False,-2.5059516429901123,2.3423357009887695,-2.190244674682617,2.0753962993621826,4.848287343978882,4.2656409740448,0.3157069683074951,0.2669394016265869
797,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ",0,0,0,True,True,False,2.195071220397949,-1.8883947134017944,1.674788475036621,-1.5297908782958984,4.083465933799744,3.2045793533325195,0.5202827453613281,0.358603835105896
798,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ",0,0,0,True,True,False,1.5013002157211304,-1.3163410425186157,0.5489948391914368,-0.5419183969497681,2.817641258239746,1.0909132361412048,0.9523053765296936,0.7744226455688477
799,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . ",1,1,1,True,True,False,-2.8035736083984375,2.6258692741394043,-2.751821517944336,2.6166205406188965,5.429442882537842,5.368442058563232,0.05175209045410156,0.009248733520507812
800,"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ",0,0,0,True,True,False,1.1793928146362305,-1.1205341815948486,0.671244740486145,-0.6414498090744019,2.299926996231079,1.3126945495605469,0.5081480741500854,0.4790843725204468
801,"this film seems thirsty for reflection , itself taking on adolescent qualities . ",0,0,0,True,True,False,0.688319981098175,-0.7739530801773071,0.0006790942279621959,-0.18706296384334564,1.4622730612754822,0.18774205807130784,0.6876408868702129,0.5868901163339615
802,this nickleby thing might have more homosexual undertones than an eddie murphy film . ,0,0,0,True,True,False,1.1965172290802002,-1.182686448097229,1.1026095151901245,-1.068609595298767,2.379203677177429,2.1712191104888916,0.09390771389007568,0.11407685279846191
803,bogdanovich tantalizes by offering a peep show into the lives of the era 's creme de la celluloid . ,1,1,1,True,True,False,-1.245425820350647,1.0595093965530396,-0.9829320311546326,0.7299060821533203,2.3049352169036865,1.7128381133079529,0.2624937891960144,0.32960331439971924
804,"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . ",0,0,0,True,True,False,0.6120895743370056,-0.7229018807411194,0.40274959802627563,-0.5620872378349304,1.334991455078125,0.964836835861206,0.20933997631072998,0.16081464290618896
805,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . ",0,1,1,False,False,False,-0.5975623726844788,0.48393797874450684,-0.5422230362892151,0.4438278079032898,1.0815003514289856,0.9860508441925049,0.05533933639526367,0.04011017084121704
806,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,1,1,1,True,True,False,-2.733386516571045,2.6224777698516846,-2.6751606464385986,2.5506207942962646,5.3558642864227295,5.225781440734863,0.05822587013244629,0.07185697555541992
807,"just as moving , uplifting and funny as ever . ",1,1,1,True,True,False,-2.779184341430664,2.6333160400390625,-2.681551933288574,2.5820200443267822,5.412500381469727,5.2635719776153564,0.09763240814208984,0.05129599571228027
808,enormously entertaining for moviegoers of any age . ,1,1,1,True,True,False,-2.727083921432495,2.561522960662842,-2.56130313873291,2.4604032039642334,5.288606882095337,5.0217063426971436,0.16578078269958496,0.1011197566986084
809,"a lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s european-set spy pictures . ",1,1,1,True,True,False,-2.744584321975708,2.5522420406341553,-2.6618852615356445,2.5072309970855713,5.296826362609863,5.169116258621216,0.08269906044006348,0.045011043548583984
810,"this is a good script , good dialogue , funny even for adults . ",1,1,1,True,True,False,-2.6934916973114014,2.522977352142334,-2.5523641109466553,2.4264378547668457,5.216469049453735,4.978801965713501,0.1411275863647461,0.09653949737548828
